CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Gainesville,Smithgall Arts Center,GA,US,2018-07-14,,,,,,,general protestors,rally for Lt.Gov. Casey Cagle and appearance of Lt.Col. Oliver North,2,rally,0,0,0,0,1,1,https://www.gainesvilletimes.com/news/primary-2018-cagle-gains-support-new-nra-chief-north-rally/,,,,
Gainesville,Smithgall Arts Center,GA,US,2018-07-14,na,5,,5,,,general protestors,protesting appearance by Lt. Col. Oliver North and Lt. Gov. Chris Cagle,1,protest,0,0,0,0,1,1,https://www.gainesvilletimes.com/news/primary-2018-cagle-gains-support-new-nra-chief-north-rally/,,,,
Jacksonville,,FL,US,2018-07-14,na,8,,8,,,general protestors,rally to end violence in Jacksonville,0,rally,0,0,0,0,1,1,https://www.news4jax.com/news/local/jacksonville/community-rally-calls-for-end-to-violence-in-jacksonville,,,,
Janesville,,WI,US,2018-07-14,several hundred,300,,300,,,supporters of Randy Bryce and Bernie Sanders,rally for Congressional nominee  Randy Bryce,1,rally,0,0,0,0,1,1,https://www.channel3000.com/news/bernie-sanders-rallies-for-randy-bryce-in-janesville/768418553,,,,
Lewiston,Kennedy Park,ME,US,2018-07-14,a dozen,12,,12,,,general protestors,protesting community violence,0,protest,0,0,0,0,1,1,https://www.newscentermaine.com/article/news/local/frustration-in-lewiston-after-more-gun-violence/97-573894176,,,,
Lincolnwood,Touhy Ave and Cicero Ave,IL,US,2018-07-14,,,,,,,pro-Life Action League,anti-abortion,2,rally,,,,,1,1,https://prolifeaction.org/event/truthtour2018/,,,,
Lincolnwood,Touhy Ave and McCormick Blvd,IL,US,2018-07-14,,,,,,,pro-Life Action League,anti-abortion,2,rally,,,,,0,1,https://prolifeaction.org/event/truthtour2018/,,,,
New Milford,St John's Episcopal Church,CT,US,2018-07-14,about 60,60,,60,,,general protestors,Rallying for immigrants,1,rally,0,0,0,0,1,1,https://www.newstimes.com/local/article/Dozens-rally-to-support-immigrants-in-New-Milford-13075705.php,,,,
Punta Gorda,Laishley Park Marina to Clewiston public boat ramp,FL,US,2018-07-14,FB: 222,222,,222,,,general protestors,rallying to bring awareness to toxic water in Florida,0,rally; convoy,0,0,0,0,1,1,https://www.facebook.com/events/891486614395219/,http://www.heraldtribune.com/news/20180712/grass-roots-convoy-plans-protest-at-lake-okeechobee,,,
Salt Lake City,outside Mountain America Expo Center,UT,US,2018-07-14,about 30,30,,30,,,Utah Gun Exchange,protest March for Our Lives,2,protest,0,0,0,0,1,1,https://www.sltrib.com/news/education/2018/07/14/florida-school-shooting/,,,,
San Antonio,Columbus Park,TX,US,2018-07-14,hundreds,200,,200,,,Haven for Hope,supporting homeless persons,0,rally,0,0,0,0,1,1,https://www.kens5.com/article/news/community/haven-for-hope-rally-celebrates-milestone-of-helping-the-homeless/273-573873680,,,,
St. Louis,Delmar Boulevard,MO,US,2018-07-14,dozens,24,,24,,,general protestors,marching in support of community unity; against community violence,0,rally; march,0,0,0,0,1,1,http://www.kmov.com/story/38646782/this-is-about-unity-officer-ambushed-shot-leads-anti-violence-march-in-central-west-end,,,,
Tacoma,Northwest Detention Center,WA,US,2018-07-14,approximately 170,170,,170,,,detainees,protesting ICE and family separation; protesting poor detaining conditions,1,protest; hunger strike,0,0,0,0,1,1,https://crosscut.com/2018/07/detainees-tacoma-protest-trumps-policies-hunger-strike,,,continued until July 18th,
Pittsfield,outside Berkshire museum,MA,US,2018-07-14,FB: 12,12,,12,,,general protestors,Calling on museum to halt art sales,0,rally,,,,,1,1,https://www.facebook.com/events/460464074380451/,,,,
Washington,Canal Park to Audi Field,DC,US,2018-07-14,,,,,,,D.C. United Supporters,Rallying for equal treatment for supporter groups,0,rally,,,,,1,1,https://www.prosoccerusa.com/mls/dc-united/dc-united-supporter-groups/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ProSoccerUsa+%28Pro+Soccer+USA%29,,,,
Wichita,downtown Wichita,KS,US,2018-07-14,about 80,80,,80,,,general protestors,pro-ICE rally,2,rally,0,0,0,0,1,1,https://www.usnews.com/news/best-states/kansas/articles/2018-07-14/kobach-rails-against-illegal-immigrants-at-pro-ice-rally,,,,
Wichita,downtown Wichita,KS,US,2018-07-14,na,3,,3,,,counter-protestors,anti-ICE,2,counter-protest,0,0,0,0,1,1,https://www.usnews.com/news/best-states/kansas/articles/2018-07-14/kobach-rails-against-illegal-immigrants-at-pro-ice-rally,,,,
Matlacha ,Matlacha Bridge,FL,US,2018-07-14,about 5,5,,5,,,general protestors,protesting releases of toxic algae from Lake Okeechobee,0,protest,0,0,0,0,1,1,https://www.news-press.com/story/news/2018/07/15/protest-matlacha-planned-sunday-afternoon-lake-o-water-releases/786373002/,,,,
Olean,Lincoln Park,NY,US,2018-07-14,nearly 200,200,,200,,,general protestors,rally for Democratic Congressional Unity,1,rally,0,0,0,0,1,1,http://www.salamancapress.com/news/mitrano-basks-in-glow-of-lincoln-park-democratic-unity-rally/article_41a07580-891e-11e8-806f-8f8760e267b1.html,,,,
Prestonsburg,,KY,US,2018-07-14,around 60,60,,60,,,general protestors,raising awareness for cycling safety and women's fitness,0,rally,0,0,0,0,1,1,http://www.wymt.com/content/news/Bike-rally-aims-to-educate-Eastern-Kentucky-women-about-cycling-safety-488229491.html,,,,
Kenosha,Library Park to Veterans Memorial Park,WI,US,2018-07-14,hundreds,200,,200,,,general protestors,pro-LGBTQ,1,march,0,0,0,0,1,1,https://www.facebook.com/events/388630801658102/,http://www.kenoshanews.com/news/local/sixth-annual-pride-march-and-celebration-focuses-on-unity-love/article_6d433179-e59c-5d56-b9f3-6277549950b0.html,,,
Anchorage,North Park St. to David Park,AK,US,2018-07-14,na,14,,14,,,general protestors,march for justice for Junior Lesandro Guzman,0,march,0,0,0,0,1,1,http://www.ktuu.com/content/news/Justice-for-Junior-march-against-community-violence-in-Mountain-View-488250221.html,,,Partial count estimated from photo,
Chicago,71st and Jeffrey,IL,US,2018-07-14,a group of 100,100,,100,,,general protestors,protesting brutality by the Chicago Police following the shooting death of Harith Augustus,1,protest,0,0,0,0,1,1,https://wgntv.com/2018/07/15/protesters-march-in-south-shore-call-for-reform-after-fatal-police-shooting/,,,,
Leesport,outside Berks County Residential Center,PA,US,2018-07-15,hundreds,200,,200,,,general protestors,protesting immigrant detention and family separation,1,protest,17,0,0,0,1,1,https://6abc.com/several-arrested-at-immigration-policy-protest/3769337/,,,,
New Paltz,New Paltz Community Center,NY,US,2018-07-15,nearly 200,200,,200,,,general protestors,rally for NY Democratic Congressional candidates,1,rally,0,0,0,0,1,1,http://www.midhudsonnews.com/News/2018/July/16/Delgado_NP-16Jul18.html,,,,
Pittsburgh,Carnegie Mellon University,PA,US,2018-07-15,FB: 212,212,,212,,,democrats,Rallying for Lt. Gov candidate John Fetterman,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/618547605183459/,,,,
Scranton,Lackawanna County Courthouse and John Mitchell Monument,PA,US,2018-07-15,FB: 158,158,,158,,,general protestors,raising awareness about addiction,0,rally,0,0,0,0,1,1,https://www.facebook.com/events/465970517179746/,,,,
Stapleton,Famous Dave's,CO,US,2018-07-15,"""dozens""",24,,24,,,general protestors,protesting racism,0,protest,0,0,0,0,1,1,https://denver.cbslocal.com/2018/07/15/stapleton-famous-daves-claims-racism/,,,Count taken from quote in video,
Avon,Staples,CT,US,2018-07-16,,,,,,,general Protestors,protesting immigrant detention and family separation,1,protest,,,,,1,1,https://www.facebook.com/events/221735065136016/,,,,
Chesapeake,near Thurgood Marshall Elementary School,VA,US,2018-07-16,about 10,10,,10,,,Chesapeake Pipeline Resistance; Chesapeake Climate Action Network,protesting development of natural gas pipeline by Virginia Natural Gas,0,protest,0,0,0,0,1,1,https://pilotonline.com/news/local/article_c931ff24-8896-11e8-a11b-bfef80f88191.html,,,,
Chicago,South Shore neighborhood,IL,US,2018-07-16,FB:303,303,,303,,,Chicago Alliance Against Racist and Political Repression; Black Lives Matter Chicago; ,protesting police shooting of local man,0,protest,0,0,0,0,1,1,https://chicago.cbslocal.com/2018/07/16/200-protest-fatal-police-involved-shooting-south-shore/,https://chicago.suntimes.com/news/protesters-march-for-a-third-day-over-police-shooting-in-south-shore/,https://www.facebook.com/events/131024361096320/,,
Haddam,Haddam Town Offices,CT,US,2018-07-16,na,1,,1,,,Haddam Selectwoman Melissa Schlag,protesting Pres. Trump's comments in support of Russia/against US intelligence community,1,kneeling protest,0,0,0,0,1,1,http://thehill.com/blogs/blog-briefing-room/news/399709-connecticut-official-kneels-during-pledge-of-allegiance-to,,,,
Haddam,,CT,US,2018-07-16,,,,,,,general protestors,against Schlag's kneeling,2,protest,0,0,0,0,0,1,http://thehill.com/blogs/blog-briefing-room/news/399709-connecticut-official-kneels-during-pledge-of-allegiance-to,,,,
Haddam,,CT,US,2018-07-16,about 75,75,,75,,,general protestors,support Schlag; against Trump policies,1,rally,0,0,0,0,0,1,http://thehill.com/blogs/blog-briefing-room/news/399709-connecticut-official-kneels-during-pledge-of-allegiance-to,,,,
Norwalk,City Hall,CT,US,2018-07-16,roughly 30,30,,30,,,general protestors,in support of local principal,0,rally,0,0,0,0,1,1,https://www.thehour.com/news/article/Rally-supports-West-Rocks-principal-13080237.php,,,,
Pittsburgh,intersection of Boulevard of the Allies and Grant Street,PA,US,2018-07-16,a few dozen,36,,36,,,general Protestors,protesting treatment of people of color by police ,1,protest,0,0,0,0,1,1,http://wesa.fm/post/protestors-halt-rush-hour-traffic-continued-protests-against-alleged-police-misconduct#stream/0,,,,
Pompano Beach,entrance to a U.S. Immigration and Customs Enforcement detention center,FL,US,2018-07-16,,,,,,,general Protestors,protesting ICE and family separation,1,protest,7,0,0,0,1,1,https://www.local10.com/news/florida/broward/ice-protesters-vow-to-continue-demonstrations-despite-arrests,,,,
Portland,U.S. Immigration and Customs Enforcement headquarters,OR,US,2018-07-16,,,,,,,general Protestors,Protesting ICE,1,protest,1,0,1,0,1,1,https://www.ktvz.com/news/8-protesters-arrested-at-portland-ice-facility/766749216,,,part of Occupy ICE PDX protest that ran from 06-17-2018 to 07-25-2018,
Richmond,Interstate 95 south of the Belvidere Street exit,VA,US,2018-07-16,about 30,30,,30,,,Black Lives Matter,protest lack of protections for black trans women,1,protest,13,0,0,0,1,1,https://www.richmond.com/news/local/city-of-richmond/arrested-after-black-lives-matter-protest-stops-traffic-on-i/article_db69d74c-c371-5af2-9388-6968cf4c7c5b.html,,,,
Seaford,Market Street near Seaford High School,DE,US,2018-07-16,,,,,,,general Protestors,protesting resignation by beloved principal,0,protest,0,0,0,0,1,1,http://www.wrde.com/news-article/8246.htm,,,,
Terre Haute,Downtown,IN,US,2018-07-16,FB: 7,7,,7,,,Students,Protesting against gun violence,1,protest,0,0,0,0,1,1,http://www.wthitv.com/content/news/Teens-in-Terre-Haute-to-host-a-protest-Monday-against-gun-violence-488271501.html,https://www.facebook.com/events/269320350480407/,,,
Washington,Columbia Heights Civic Plaza to ,DC,US,2018-07-16,hundreds,200,,200,,,Sanctuary DMV; general protestors,protesting arrests by ICE in DC,1,protest; march,0,0,0,0,1,1,https://wtop.com/dc/2018/07/hundreds-protest-following-reports-of-ice-arrests-in-dc-photos/slide/1/,,,,
Washington,outside of the White House,DC,US,2018-07-16,,,,,,,general Protestors,protesting Trump's apparent support of Putin,1,protest,0,0,0,0,0,1,https://abcnews.go.com/Politics/stormy-daniels-lawyer-michael-avenatti-actress-alyssa-milano/story?id=56655142,https://www.washingtonpost.com/news/reliable-source/wp/2018/08/07/rosie-odonnell-and-broadway-musicians-join-ongoing-protest-of-trump-outside-the-white-house/?utm_term=.9981ed95a37a,,ongoing daily protest; continuing as of 8/7/18,
Washington,Tivoli Square,DC,US,2018-07-16,na,300,,400,,,general Protestors,protesting arrests by ICE in DC,1,protest,0,0,0,0,0,1,https://thinkprogress.org/hundreds-of-d-c-residents-take-to-the-streets-in-protest-as-ice-targets-their-neighbors-031e9cb78df7/,,,,
Charlottesville ,,VA,US,2018-07-17,,,,,,,Moms Demand Action and Indivisible Charlottesville,protesting gun violence,1,protest,0,0,0,0,1,1,http://www.nbc29.com/story/38668127/groups-protest-to-shine-light-on-gun-violence-issues,,,,
Corpus Christi,Corpus Christi City Hall,TX,US,2018-07-17,na,1,,1,,,Patricia Polastri,calling attention to influx of roaches and rodents due to vegetation,0,protest,0,0,0,0,1,1,https://newsok.com/article/5601903/woman-dresses-as-cockroach-to-protest-pests-in-affluent-waterfront-corpus-christi-neighborhood,,,,
Fairmont,outside Senator Joe Manchin's office,WV,US,2018-07-17,na,9,,9,,,general Protestors,rally in support of Kavanaugh nomination,2,rally,0,0,0,0,1,1,https://www.dominionpost.com/2018/07/17/supporters-of-kavanaugh-supreme-court-nomination-rally-outside-sen-manchins-fairmont-office/,http://wvmetronews.com/2018/07/17/kavanaugh-supporters-rally-outside-sen-manchins-fairmont-office/,,Partial count estimated from photo,
Flint,Fifth Avenue and Grand Traverse Street,MI,US,2018-07-17,more than 100,100,,100,,,Hurley Medical Center nurses and pharmacists,protesting lack of contracts for employees,0,protest,0,0,0,0,1,1,https://www.mlive.com/news/flint/index.ssf/2018/07/no_end_in_sight_for_hurley_nur.html,,,,
Los Angeles,outside the Consulate General of the Republic of Korea,CA,US,2018-07-17,photos: around 10,10,,10,,,Last Chance for Animals,protesting Korean dog meat trade,0,protest,0,0,0,0,1,1,https://people.com/pets/priscilla-presley-kim-basinger-dog-meat-protest/,,,,
New York,City Hall,NY,US,2018-07-17,na,21,,21,,,general protestors,protesting tax bill levied against the Citylight housing co-op,0,protest,0,0,0,0,1,1,https://qns.com/story/2018/07/18/save-citylights-residents-long-island-city-co-op-rally-protest-tax-bill-front-city-hall/,,,,
Phoenix,Vistas neighborhood,AZ,US,2018-07-17,na,30,,30,,,general protestors; Hood2Hood,rally against community violence,0,rally,0,0,0,0,1,1,http://www.azfamily.com/story/38670089/save-our-streets-community-members-march-against-violence-in-south-phoenix,,,Partial count estimated from photo,
San Antonio,Lady Bird Johnson Community Park,TX,US,2018-07-17,FB: 24,24,,24,,,Aztlan Rising,protesting ICE,1,vigil; march,0,0,0,0,1,1,https://www.facebook.com/events/480613409018480/?active_tab=discussion,,,,
Seattle,outside Kings County Juvenile Justice facility,WA,US,2018-07-17,na,44,,44,,,general Protestors,protesting the development of a new juvenile justice facility in Kings County,0,rally; protest,0,0,0,0,1,1,https://q13fox.com/2018/07/17/king-county-anti-youth-jail-protesters-rally-boast-100-supporters/,https://twitter.com/Q13FOXKiggins/status/1019267755856388097,,Partial count estimated from photo,
Washington,outside of the White House,DC,US,2018-07-17,,,,,,,general Protestors,protesting Trump's apparent support of Putin,1,protest,0,0,0,0,0,1,https://abcnews.go.com/Politics/stormy-daniels-lawyer-michael-avenatti-actress-alyssa-milano/story?id=56655142,,,,
Whippany,outside Bayer Pharmaceuticals HQ,NJ,US,2018-07-17,,,,,,,E-Sisters,protesting birth control device Essure,0,protest,0,0,0,0,1,1,https://www.wric.com/news/8-investigates/daylong-protest-of-essure-outside-bayer-hq/1308195146,,,,
Albany,West Capitol Park,NY,US,2018-07-18,na ,80,,80,,,coalition of organizations,"against corruption, pro-democracy",1,protest; vigil,0,0,0,0,1,1,https://www.confrontcorruption.org/progressiveschenectady/demand_democracy_vigil_albany,https://twitter.com/mom2macmjc/status/1019774111403466752,,Partial count estimated from photos,
Alpine,Railroad Park,TX,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,0,0,0,0,1,1,https://www.confrontcorruption.org/2357/big_bend_for_democracy,https://bigbendgazette.com/2018/07/18/democracy-vigil-downtown-alpine-tonight-7-pm/,,,
Ames,corner of Welch and Lincoln Way,IA,US,2018-07-18,FB: 3,3,,3,,,coalition of organizations,against Trump administration corruption; pro-democracy,1,vigil; protest,0,0,0,0,1,1,https://www.confrontcorruption.org/42/confront_corruption_defend_democracy,https://www.facebook.com/events/2110657585863266/,,,
Anchorage,Senator Murkowski's office,AK,US,2018-07-18,,,,,,,coalition of organizations,against Trump administration corruption; pro-democracy,1,vigil; protest,0,0,0,0,1,1,https://www.confrontcorruption.org/6076/demand_democracy_confront_corruption,,,,
Ann Arbor,University of Michigan,MI,US,2018-07-18,na,42,,42,,,coalition of organizations,against Trump administration corruption; pro-democracy,1,vigil; protest,0,0,0,0,1,1,https://www.confrontcorruption.org/2911/impeach_trump_now_rally_and_march,https://photos.metrotimes.com/everyone-we-saw-at-the-impeach-trump-now-rally-and-march-in-ann-arbor/?slide=2&_mg_1075,,Partial count estimated from photos,
Apple Valley,Town Hall,CA,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,0,0,0,0,1,1,https://www.confrontcorruption.org/bodhibee/confront_corruption_gosh2qepopw4xrqppztfhg,,,,
Ashland,Ashland Plaza,OR,US,2018-07-18,some 70 people,70,,70,,,general protestors,against Trump administration corruption; pro-democracy,1,protest,0,0,0,0,1,1,http://dailytidings.com/news/politics-and-elections/dozens-turn-out-for-plaza-demonstration-to-stand-for-democracy,,,,
Aspen,Paepcke Park,CO,US,2018-07-18,about 50,50,,50,,,general Protestors,protesting ICE and family separation,1,protest,0,0,0,0,1,1,https://www.aspendailynews.com/news/protest-of-border-separations-planned-today-in-aspen/article_6b7e435a-8a36-11e8-85bd-d7e7af118e0b.html,https://www.aspendailynews.com/news/protestors-demand-family-unity-during-wednesday-rally/article_a3d0cc8c-8aef-11e8-952e-276288c66229.html,,,
