CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Oklahoma City,outside US Sen. Lankford's office,Oklahoma,OK,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://twitter.com/matt4ward2/status/1213557535703212037,,,,
Palm Beach,Royal Park Bridge,Palm Beach,FL,US,2020-01-04,,,,,,,Florida Carry,for Second Amendment rights,2,counter-protest,0,0,0,0,1,1,https://www.palmbeachdailynews.com/news/20191231/palm-beach-police-group-plans-open-carry-demonstration-on-saturday,,,,
Palm Beach,West Palm Beach Green Market ,Palm Beach,FL,US,2020-01-04,,,,,,,Moms Demand Action,for gun control,1,demonstration,0,0,0,0,0,1,https://www.palmbeachdailynews.com/news/20200103/pro-gun-advocate-on-royal-park-bridge-ahead-of-scheduled-demonstration,,,,
Pensacola,Historic Seville Square,Escambia County,FL,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/s/pensacola-emergency-rallyno-wa/834464287004555/,,,,
Philadelphia,City Hall,Philadelphia,PA,US,2020-01-04,more than a thousand; about 500,500,,1000,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://twitter.com/soit_goes/status/1213511205777788929,https://twitter.com/soit_goes/status/1213535617432375300,https://www.usatoday.com/story/news/nation/2020/01/04/iraq-iran-tensions-protests-condemn-u-s-actions-middle-east/2807176001/,,
Phoenix ,22nd St & Camelback,Maricopa,AZ,US,2020-01-04,about 60,60,,60,,,Party for Socialism and Liberation Phoenix,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/s/no-war-on-iran-/435433460670500/,https://www.usatoday.com/story/news/nation/2020/01/04/iraq-iran-tensions-protests-condemn-u-s-actions-middle-east/2807176001/,,,
Pittsburgh,4100 Forbes Ave,Allegheny,PA,US,2020-01-04,FB: 113,113,,113,,,ANSWER Coalition; Answer Pittsburgh,against war with Iran,1,protest,,,,,1,1,https://twitter.com/Jaytingwalker/status/1213571385324376066,https://www.facebook.com/events/752970338529073/,,,
Pittsburgh,Schenely Plaza,Allegheny,PA,US,2020-01-04,more than 200; more than 100,100,,200,,,ANSWER Coalition,against war with Iran,1,protest,0,0,0,0,1,1,https://www.pghcitypaper.com/pittsburgh/high-profile-white-supremacist-forced-out-of-anti-war-rally-by-pittsburgh-protesters/Content?oid=16498184,https://triblive.com/local/pittsburgh-allegheny/fight-breaks-up-iran-anti-war-protest-in-pittsburgh/,,,
Portland,Congress Square Park,Cumberland,ME,US,2020-01-04,FB: 32; more than 60,32,,60,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/453934052218412/,https://www.pressherald.com/2020/01/04/demonstrators-rally-in-portland-against-possible-war-with-iran/,,,
Portland,,Multnomah,OR,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://twitter.com/JoshuaPotash/status/1213284749965443074,,,,
Providence ,State House,Providence ,RI,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.providencejournal.com/news/20200104/antiwar-rally-at-state-house-protests-policy-on-iran,,,,
Richmond,,Richmond,VA,US,2020-01-04,,,,,,,United Communities Against Crime; local restaurant owner,against gun violence ,0,rally; concert,0,0,0,0,1,1,https://www.nbc12.com/2020/01/05/local-restaurant-shockoe-bottom-holds-stop-violence-rally/,,,,
Rock Island,,Rock Island,IL,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://qctimes.com/news/local/govt-and-politics/rock-island-protest-against-war-in-the-middle-east/video_54d97de4-b464-56cb-ae2b-8c34be513a95.html,,,,
Sacramento,9th & K,Sacramento ,CA,US,2020-01-04,FB: 115,115,,115,,,Party for Socialism and Liberation Sacramento; NorCal Resist,against war with Iran,1,protest,0,0,0,0,1,1,https://twitter.com/DSASac/status/1213345954427858944,https://www.facebook.com/events/1303984873138707/,https://www.sacbee.com/news/local/article238974158.html,,
Salt Lake City,Wallace F. Bennett Federal Building,Salt Lake,UT,US,2020-01-04,FB: 126; about 170,126,,170,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/s/no-war-with-iran-protest/1876492129152032/,https://www.sltrib.com/news/2020/01/05/utahns-protest-potential/,,,
Salt Lake City,Washington Square,Salt Lake,UT,US,2020-01-04,dozens,24,,24,,,homeless advocates,for more city resources for homeless people,0,protest,0,0,0,0,0,1,https://www.ksl.com/article/46699522/dozens-protest-lack-of-homeless-resources-with-downtown-slc-encampment,,,,
San Diego,Federal Court building,San Diego ,CA,US,2020-01-04,hundreds ,200,,200,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.answercoalition.org/national_action_us_troops_out_of_iraq,https://www.facebook.com/events/1531352230350012/,https://www.cbs8.com/article/news/local/hundreds-protest-united-states-action-in-the-middle-east/509-e5bf8c09-361e-4b24-b903-41f8be352860,,
San Francisco,Market & Powell,San Francisco,CA,US,2020-01-04,hundreds; thousands,200,,2000,,,VFP; Code Pink; ANSWER Coaltion,against war with Iran,1,protest,,,,,1,1,https://twitter.com/fattmern/status/1213572012121063429,https://twitter.com/jrivanob/status/1213559723598811136,https://twitter.com/ShahidForChange/status/1213555780873375746,https://www.sfchronicle.com/bayarea/article/Thousands-march-in-SF-to-denounce-US-attack-and-14950030.php,
San Jose,4th and Santa Clara,Santa Clara,CA,US,2020-01-04,FB: 72; hundreds,72,,200,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/453516932269530/,https://www.mercurynews.com/2020/01/04/give-diplomacy-a-chance-bay-area-residents-rally-against-war-with-iran/,,,
Santa Cruz,Clocktower; Downtown,Santa Cruz,CA,US,2020-01-04,about a dozen,12,,12,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://kion546.com/news/santa-cruz-county/2020/01/04/death-of-iranian-general-soleimani-prompts-anti-war-rally-in-santa-cruz/,,,,
Santa Fe,Roundhouse ,Santa Fe,NM,US,2020-01-04,around 100,100,,100,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.santafenewmexican.com/news/local_news/anti-war-protesters-take-to-streets-in-santa-fe-across/article_9f937c3a-2f32-11ea-92cf-a3bd2b4d2283.html,,,,
Santa Monica,,Los Angeles,CA,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.answercoalition.org/national_action_us_troops_out_of_iraq,,,,
Saratoga Springs,Union St & Main St; Veterans Park,Saratoga,NY,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/521905541742781/,,,mentioned in comments on Cobleskill page,https://dailygazette.com/article/2020/01/03/supervisors-to-give-state-of-town-talks
Seattle,Victor Steinbrueck Park,King,WA,US,2020-01-04,hundreds,200,,200,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/615475775874288/,https://www.nytimes.com/2020/01/04/us/iran-anti-war-protests.html,https://www.king5.com/article/news/local/seattle-iran-airstrike-protest-washington/281-bf1f5210-05ad-4834-af24-b4f34aae2f7d,,
Somerville,in front of the Marine Recruitment Center (41 W Main St,Somerset,NJ,US,2020-01-04,more than 100,100,,100,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://twitter.com/CharlieFeigin/status/1213528085934551042,https://www.facebook.com/events/848016775642007,,,
Spokane,Division & Wellesley,Spokane,WA,US,2020-01-04,FB: 62,62,,62,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/568763783965279/,,,,
St. Louis,Lacy Clay's Office; 111 S 10th St,St. Louis ,MO,US,2020-01-04,FB: 215; about 150,150,,215,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://twitter.com/BruceCarlson75/status/1213529416837541896,https://www.facebook.com/events/802618550249223/,https://www.stltoday.com/news/local/crime-and-courts/st-louis-protesters-call-for-end-to-further-military-action/article_706acb24-54ed-517f-86d5-7661383698b7.html,,
St. Paul,Walking bridge over 94 near Lexington,Ramsey,MN,US,2020-01-04,three dozen or so,36,,36,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://twitter.com/MAKeliher/status/1213577047781580805,,,,
State College,,Centre,PA,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.answercoalition.org/national_action_us_troops_out_of_iraq,,,,
Syracuse,Clinton Square,Onondaga,NY,US,2020-01-04,FB: 86,86,,86,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://twitter.com/Diogenes2019/status/1213567479483682817,https://www.facebook.com/events/3366934616712141/,,,
Tacoma,,Pierce,WA,US,2020-01-04,,,,,,,Tacoma DSA,against war with Iran,1,protest,,,,,1,1,https://twitter.com/DSAVeterans/status/1213562031292338176,,,,
Taos ,,Taos,NM,US,2020-01-04,,,,,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.santafenewmexican.com/news/local_news/anti-war-protesters-take-to-streets-in-santa-fe-across/article_9f937c3a-2f32-11ea-92cf-a3bd2b4d2283.html,,,,
Terre Haute,Vigo County Courthouse,Vigo,IN,US,2020-01-04,NA,4,,4,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.wthitv.com/content/news/Only-a-handfull-of-people-show-up-to-the-anti-war-protest-in-townbut-numbers-flourish-across-the-country-566721921.html,,,,
Terre Haute,Vigo County Courthouse,Vigo,IN,US,2020-01-04,NA,1,,1,,,Trump supporter,for President Trump,2,counter-protest,0,0,0,0,0,1,https://www.wthitv.com/content/news/Only-a-handfull-of-people-show-up-to-the-anti-war-protest-in-townbut-numbers-flourish-across-the-country-566721921.html,,,,
Town of Seymour,Seven Mile Creek Landfill,Outagamie,WI,US,2020-01-04,more than 20,20,,20,,,general protestors,against construction of landfill,0,protest,0,0,0,0,1,1,https://www.weau.com/content/news/Seymour-residents-continue-protest-of-proposed-landfill-expansion-566721561.html,,,,
Tucson,De Anza Park,Pima,AZ,US,2020-01-04,FB: 61,61,,61,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/2216585038442357/,,,,
Tulsa,41st and Yale,Tulsa,OK,US,2020-01-04,dozens; about 60,24,,60,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://okcfox.com/news/local/peaceful-protest-held-in-tulsa-after-airstrike-in-iran,https://www.tulsaworld.com/news/there-s-no-resolution-that-can-come-from-war-tulsans/article_896d39a0-8627-5da6-9de5-ae2989d0ad65.html,,,
Warren,,Warren,PA,US,2020-01-04,half a dozen ,6,,6,,,general protestors ,against war with Iran,1,protest,0,0,0,0,1,1,https://www.wfmj.com/story/41520363/antiwar-protest-in-warren-blames-president-for-unrest-with-iran,,,,
Washington,White House,DC,DC,US,2020-01-04,thousands; nearly 1000; hundreds,200,,2000,,,Code PINK; ANSWER Coalition,against war with Iran,1,protest,,,,,1,1,https://twitter.com/LavenderNRed/status/1213525902807764992,https://twitter.com/DCMediaGroup/status/1213536002490404870,https://www.nytimes.com/2020/01/04/us/iran-anti-war-protests.html,https://www.washingtonpost.com/local/protesters-rally-at-white-house-against-war-and-trump/2020/01/04/4db99502-2f0a-11ea-bcb3-ac6482c4a92f_story.html,
West Hartford,,Hartford,CT,US,2020-01-04,count pic,4,,4,,,general protestors,against war with Iran,1,protest,,,,,1,1,Facebook,,,,
Wilmington,SW Corner of S College Road and Oleander Ave,New Hanover,NC,US,2020-01-04,FB: 19,19,,19,,,general protestors,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/785585025257826/?,,,,
Boardman ,Corner of Market Street and U.S. Route 224,Mahoning,OH,US,2020-01-05,about 10,10,,10,,,Our Revolution Mahoning Valley ,against war with Iran,1,protest,0,0,0,0,1,1,https://www.vindy.com/news/local-news/2020/01/residents-protest-us-airstrikes/,,,,
Charlottesville,federal courthouse,Albemarle,VA,US,2020-01-05,about 200,200,,200,,,Democratic Socialists of America,against war with Iran,1,protest,0,0,0,0,1,1,https://www.nbc29.com/2020/01/06/charlottesville-rally-against-war-iran/,,,,
Des Moines,14th Street Bridge,Polk,IA,US,2020-01-05,approximately 100,100,,100,,,Central Iowa Democratic Socialists of America,against war with Iran,1,protest,0,0,0,0,1,1,https://www.kcci.com/article/anti-war-protesters-take-to-des-moines-streets/30406515#,,,,
Houston,Discovery Green,Harris,TX,US,2020-01-05,,,,,,,Houston DSA,against war with Iran,1,protest,0,0,0,0,1,1,https://twitter.com/HoustonDSA/status/1213509228222144513,https://www.facebook.com/events/s/no-war-with-iran-houston-peace/973435989709586/,https://www.houstonchronicle.com/news/houston-texas/houston/article/Anti-war-protesters-take-to-Galleria-Discovery-14951333.php,,
Houston,Galleria,Harris,TX,US,2020-01-05,NA,50,,50,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.chron.com/news/houston-texas/houston/article/Anti-war-protesters-take-to-Galleria-Discovery-14951371.php#photo-18838147,,,,
Joplin,Joplin police headquarters,Jasper,MO,US,2020-01-05,count video,15,,20,,,Answer Coalition,"for justice for David Ingle, against police brutality, for police reform, for more mental health training for police officers",1,protest,0,0,0,0,1,1,https://www.koamnewsnow.com/fatal-shooting-sparks-joplin-police-protest/,,,,
Kalamazoo,Western District of Michigan federal courthouse,Kalamazoo,MI,US,2020-01-05,roughly 50 ,50,,50,,,Kalamazoo Nonviolent Opponents of War,against war with Iran,1,protest,0,0,0,0,1,1,https://www.mlive.com/news/kalamazoo/2020/01/kalamazoo-group-switches-weekly-prayer-vigil-for-protest-for-peace-in-iran.html,,,,
Massapequa,Office of Congressman Peter King,Nassau,NY,US,2020-01-05,FB: 30,30,,30,,,ANSWER Coalition Long Island,against war with Iran,1,protest,,,,,1,1,https://www.facebook.com/events/2654522127959827/,,,,
Modesto,downtown ,Stanislaus,CA,US,2020-01-05,about 40,40,,40,,,general protestors,against war with Iran,1,march; rally,,,,0,1,1,https://www.modbee.com/news/local/turlock/article238985208.html,,,,
Naperville,The Dandelion Fountain ,DuPage,IL,US,2020-01-05,over 100,100,,100,,,Indivisible DuPade; Stand on Every Corner- Naperville; the Winfield Township Democratic Organizationl Lisle Township Democratic Organization; Naperville Township Democrats,against war with Iran,1,protest,0,0,0,0,1,1,https://www.dailyherald.com/news/20200105/activists-call-for-peace-in-the-middle-east-at-naperville-rally,,,,
Nashville,downtown ,Davidson ,TN,US,2020-01-05,roughly 100,100,,100,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.tennessean.com/story/news/politics/2020/01/05/protests-iraq-war-iran-qassem-soleimani-death-trump-administration/2820345001/,,,,
New Haven,Church & Chapel St,New Haven ,CT,US,2020-01-05,FB: 125,125,,125,,,ANSWER CT; ANSWER Coalition,against war with Iran,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/846866475733487/,https://www.ctinsider.com/news/nhregister/article/Dozens-brave-cold-in-New-Haven-to-protest-war-14951582.php,,,
New York,Manhattan; Brooklyn,New York,NY,US,2020-01-05,25000,25000,,25000,,,UJA-Federation of New York; Jewish Community Relations Council of New York; Anti-Defamation League of New York; American Jewish Committee of New York; the New York Board of Rabbis,against anti-Semitism; solidarity with Monsey,0,march,0,0,0,0,1,1,https://www.nytimes.com/2020/01/01/opinion/anti-semitism-new-york.html,https://twitter.com/melissaeweiss/status/1213886300916518912,https://twitter.com/CarolynBMaloney/status/1213885741027205120,https://www.pix11.com/news/thousands-expected-to-march-brooklyn-bridge-protesting-anti-semitic-attacks,
New York ,Columbus Park; Manhattan,New York,NY,US,2020-01-05,,,,,,,general protesters,Against hate towards Jewish community,0,protest,0,0,0,0,1,1,https://www.jpost.com/Diaspora/Jewish-groups-in-New-York-to-hold-solidarity-march-612726,,,,
Raleigh,Capitol,Wake,NC,US,2020-01-05,about 100,100,,100,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/498386380799355/,https://twitter.com/RaleighDSA/status/1213875412251676673,https://www.cbs17.com/news/local-news/wake-county-news/dozens-attend-anti-war-protest-in-downtown-raleigh/,,
Rapid City,Corner of Omaha and Fifth Street,Pennington ,SD,US,2020-01-05,about 20,20,,20,,,general protesters,against war with Iran,1,protest,0,0,0,0,1,1,https://www.blackhillsfox.com/content/news/566739601.html,,,,
Salt Lake City,Washington Square Park ,Salt Lake ,UT,US,2020-01-05,,,,,,,Take Shelter Coalition ,support of opening homeless shelter and not ticketing people for camping,0,protest,17,0,0,0,1,1,https://www.sltrib.com/news/2020/01/05/arrested-while-occupying/,,,,
San Antonio,overpass on Walters and 35 on way to Ft. Sam Houston,Bexar,TX,US,2020-01-05,FB: 34,34,,34,,,general protestors,against war with Iran,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/477682236264082/,https://www.mysanantonio.com/news/local/article/San-Antonio-veterans-protest-Iranian-leader-s-14951468.php,,,
San Francisco,Union Square,San Francisco,CA,US,2020-01-05,two dozen ,24,,24,,,general protestors,"in celebration of the death of Iran's top military commander, against repression in Iran",0,rally,0,0,0,0,1,1,https://www.sfchronicle.com/bayarea/article/Iranian-Americans-rally-in-SF-to-celebrate-14951605.php,,,,
Seattle,Seattle City Hall,King,WA,US,2020-01-05,about 100,100,,100,,,Washington Three Percenters; Patriot Prayer,"for Second Amendment rights, in support of state lawmaker Matt Shea",2,rally,0,0,0,0,1,1,https://www.seattletimes.com/seattle-news/4-counter-demonstrators-arrested-during-far-right-rally-in-downtown-seattle-on-sunday/,https://psjbgc.org/blog/thank-you-seattle-for-standing-up-against-matt-shea-and-his-defenders/,https://psjbgc.org/blog/don-t-accept-the-three-percent-of-washington-s-endorsement-of-matt-shea-s-brand-of-hate/,,
Seattle,Seattle City Hall,King,WA,US,2020-01-05,,,,,,,Community & Labor Against Fascism; The Sparkle Brigade; Puget Sound John Brown Gun Club,"against fascism, against white supremacy",1,counter-protest,4,0,0,0,1,1,https://www.seattletimes.com/seattle-news/4-counter-demonstrators-arrested-during-far-right-rally-in-downtown-seattle-on-sunday/,https://psjbgc.org/blog/thank-you-seattle-for-standing-up-against-matt-shea-and-his-defenders/,,some counter-protesters wore tactical gear and openly carried firearms,
Takoma Park,,Montgomery ,MD,US,2020-01-05,nearly 500,500,,500,,,general protesters,against antisemitism,0,protest,0,0,0,0,1,1,https://washingtonjewishweek.com/62857/jews-protest-anti-semitism-in-takoma-park-and-new-york/featured-slider-post/,,,,
Atlanta ,Sandy Springs,Fulton,GA,US,2020-01-06,,,,,,,general protesters,against antisemitism,0,protest,0,0,0,0,1,1,https://forward.com/news/breaking-news/437893/across-the-us-police-and-locals-rally-around-jewish-communities-in-wake-of/,,,,
Aurora,GEO Immigration Detention Facility,Arapahoe,CO,US,2020-01-06,,,,,,,general protesters,Against poor conditions in ICE facilities,1,protest,0,0,0,0,1,1,https://www.thedenverchannel.com/news/local-news/protesters-rally-at-aurora-ice-facility-against-claims-of-rotten-food-served-to-detainees,,,,
Belton,The Belton Annex,Bell,TX,US,2020-01-06,,,,,,,Temple NAACP,"for justice for Michael Dean, against police violence, for police transparency and accountability, against racism",1,protest,0,0,0,0,1,1,https://www.tdtnews.com/news/central_texas_news/article_982c706c-30b5-11ea-8d67-5301afcb65d8.html,,,,
