CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,MacroEvent,AdHoc,CountLove,Source1,Source2,Source3,Misc.,TearGas,Source4,Source5,Source6,Source7,Source8,Source9,Source10,Source11,Source12,Source13,Source14,Source15,Source16,Source17
Washington,Supreme Court of the United States,,DC,US,2020-09-27,dozens,24,,24,,,Planned Parenthood Action Fund; Sunrise Movement DC; SPACEs in Action,"against confirmation of Amy Coney Barrett to Supreme Court, for abortion rights",1,protest,,,,,1,1,20200927-dc-scotus,1,,https://dcist.com/story/20/09/27/protest-trump-supreme-court-nomination-barrett/,https://twitter.com/justinhintontv/status/1310280054379876356,https://www.wusa9.com/article/news/politics/supreme-court-battle-brings-rally-counter-protest-in-dc-on-sunday/65-3f03830b-41dc-46ef-841e-87a9127f5cd9,,,,,,,,,,,,,,,,
Washington,Supreme Court of the United States,,DC,US,2020-09-27,count video,8,,10,,,general protesters,"against abortion, we are the pro-life generation",2,counter-protest,,,,,0,1,20200927-dc-scotus,1,,https://dcist.com/story/20/09/27/protest-trump-supreme-court-nomination-barrett/,https://www.wusa9.com/article/news/politics/supreme-court-battle-brings-rally-counter-protest-in-dc-on-sunday/65-3f03830b-41dc-46ef-841e-87a9127f5cd9,https://twitter.com/justinhintontv/status/1310280054379876356,staged across the street from protesters; held signs and chanted,,,,,,,,,,,,,,,
Washingtonville,,,NY,US,2020-09-27,,,,,,,current and retired police officers; families; supporters,in support of police,2,rally,0,0,0,0,1,1,,1,1,https://midhudsonnews.com/2020/09/28/back-the-blue-rally-held-in-washingtonville-2/,https://midhudsonnews.com/2020/09/28/back-the-blue-rally-held-in-washingtonville-2/,,,0,,,,,,,,,,,,,,
West Lafayette,West Lafayette offices,,IN,US,2020-09-27,more than 300,300,,300,,,general protesters,for climate action,0,rally,0,0,0,0,1,1,,,1,https://www.jconline.com/story/news/2019/09/27/climate-strikers-demand-what-you-doing-wl-mayor-answers-local-promise/3780106002/,,,,0,,,,,,,,,,,,,,
Wichita,Riverside Park,,KS,US,2020-09-27,around 40,40,,40,,,general protesters,"against racism, against police violence, for police accountability, for justice for Breonna Taylor",1,rally,,,,,1,1,,1,,https://www.ksn.com/news/local/wichitans-rally-in-riverside-park-in-solidarity-with-breonna-taylor/,https://www.kwch.com/2020/09/27/peaceful-demonstration-held-for-breonna-taylor-in-riverside-park/,,,,,,,,,,,,,,,,,
Wooster,Market St and Liberty St,,OH,US,2020-09-27,online submission,400,,400,,,College of Wooster students; general protesters,"against racism, against police brutality",1,protest,,,,,1,1,,1,,https://twitter.com/desireejweber/status/1357411129488769028,https://www.instagram.com/p/CFpHjDNgHPi/,,,,,,,,,,,,,,,,,
Youngstown,Mahoning County Courthouse,,OH,US,2020-09-27,,,,,,,TRUTH,"against racism, against police violence, for police accountability, for justice for Breonna Taylor",1,rally,,,,,1,1,,1,,https://www.wkbn.com/news/local-news/youngstown-group-rallies-against-racial-injustice-downtown/,,,,,,,,,,,,,,,,,,
Austin,Austin City Hall,,TX,US,2020-09-28,,,,,,,Austin Texas Musicians and Amplified Sound Coalition,for creation of a $10-million city fund to aid music venues during coronavirus pandemic,0,rally,0,0,0,0,1,1,,1,1,https://www.fox7austin.com/news/austin-music-advocacy-groups-hold-come-and-save-it-rally-at-city-hall,https://cbsaustin.com/news/local/rally-today-begins-week-long-effort-to-rescue-local-music-economy,https://www.kxan.com/entertainment-news/local-artists-rally-to-save-the-music-in-austin/,,0,https://www.fox7austin.com/news/austin-music-advocacy-groups-hold-come-and-save-it-rally-at-city-hall,,,,,,,,,,,,,
Benton Harbor,,,MI,US,2020-09-28,more than 50,50,,50,,,general protesters,"against racism, against police violence, for police accountability, for justice for Breonna Taylor",1,rally,,,,,1,1,,,1,https://www.heraldpalladium.com/communities/benton_harbor/benton-harbor-rally-remembers-breonna-taylor/article_f2b1daad-4e39-50a8-8611-3b609e469207.html,,,,0,,,,,,,,,,,,,,
Boise,State St,,ID,US,2020-09-28,,,,,,,general protesters,"against racism, against hate, for American values, for equality, Black Lives Matter, for voting rights, in support of veterans and active-duty military, respect science",1,demonstration,,,,,1,1,,1,,https://www.kivitv.com/news/honk-for-american-values-demonstration-continues-for-100-straight-days,https://www.idahopress.com/news/local/honk-for-american-values-demonstrators-near-100-consecutive-days/article_088f414c-ac84-5f55-b84e-b3f811add6be.html,,,,,,,,,,,,,,,,,
Boston,John Joseph Moakley U.S. Courthouse,,MA,US,2020-09-28,,,,,,,Health Choice 4 Action MA,against flu vaccine mandate for school children,0,protest,,,,,1,1,,1,,http://WWW.HEALTHCHOICE4ACTIONMA.COM/,,,,,,,,,,,,,,,,,,
Bowling Green,Main St and Wooster St,,OH,US,2020-09-28,,,,,,,general protesters,"against racism, against police violence",1,protest,,,,,1,1,,1,,https://www.facebook.com/events/430201644605899,,,,,,,,,,,,,,,,,,
Bowling Green,Bowling Green City Schools,,OH,US,2020-09-28,6,6,,6,,,general protesters,for in-person schooling option during the coronavirus pandemic,0,rally,0,0,0,0,0,1,,1,1,https://www.13abc.com/2020/09/29/bowling-green-area-residents-rally-against-schools-current-all-remote-learning-model/,http://bgindependentmedia.org/turnout-low-for-parent-rally-to-reopen-bg-city-schools/,https://www.wtol.com/article/news/local/outreach/back-to-school/parents-of-bowling-green-city-schools-students-rally-for-reopening/512-70e93cdc-cfce-40fc-a193-4cd42f45790f,,0,https://www.13abc.com/2020/09/29/bowling-green-area-residents-rally-against-schools-current-all-remote-learning-model/,,,,,,,,,,,,,
Burlington,University of Vermont,,VT,US,2020-09-28,32,32,,32,,,student workers,"against removal of National Hispanic Heritage Month flag, against racism, in solidarity with Latinx community",0,strike,,,,,1,1,,1,,https://vtcynic.com/news/student-employees-strike-after-admin-takes-down-hispanic-heritage-month-flag/,,,,,,,,,,,,,,,,,,
Burlington,Battery Park,,VT,US,2020-09-28,,,,,,,general protesters,"against racism, against police violence",1,encampment; march,,,,,0,1,,1,,https://vtdigger.org/2020/12/31/sparked-by-george-floyd-killing-burlingtons-battery-park-protesters-demanded-change/,,,,,,,,,,,,,,,,,,
Cincinnati,,,OH,US,2020-09-28,,,,,,,family; supporters,"for justice for William Pennington, against wrongful conviction, free Billy",1,rally,0,0,0,0,1,1,,,1,https://www.wcpo.com/news/local-news/hamilton-county/cincinnati/as-protesters-continue-to-rally-to-free-billy-judge-said-new-trial-unlikely,,,,0,,,,,,,,,,,,,,
Concord,Cabarrus County Education Center,,NC,US,2020-09-28,,,,,,,parents; educators,for disciplining teacher who used slur to describe person with intellectual disability,0,protest,0,0,0,0,1,1,,1,1,https://independenttribune.com/news/local/education/parents-educators-gather-for-demonstration-ahead-of-mondays-ccs-boe-meeting/article_82416534-01cd-11eb-ae94-474321d585de.html,,,,0,,,,,,,,,,,,,,
Dallas,Inspiring Body of Christ Church,,TX,US,2020-09-28,8,8,,8,,,women's advocates,calling for Rickie Rush to step down as Pastor of The Inspiring Body of Christ Church; in support for survivors of sexual assault,0,protest,0,0,0,0,1,1,,,1,https://www.dallasnews.com/news/investigations/2020/09/29/demonstrators-at-rickie-rushs-church-march-to-support-assault-survivors/,,,,0,,,,,,,,,,,,,,
Del Mar,Del Mar Fairgrounds,,CA,US,2020-09-28,,,,,,,Crossroads of the West,"in support of gun show in Del Mar, for Second Amendment rights",2,rally,0,0,0,0,1,1,20200928-delmar-guns,,1,https://www.delmartimes.net/news/story/2019-09-30/gun-show-protesters-gather-at-del-mar-fairgrounds,,,,0,,,,,,,,,,,,,,
Del Mar,Del Mar Fairgrounds,,CA,US,2020-09-28,more than 100,100,,100,,,NeverAgainCA,"against gun show in Del Mar, for gun control",1,counter-protest,0,0,0,0,0,1,20200928-delmar-guns,,1,https://www.delmartimes.net/news/story/2019-09-30/gun-show-protesters-gather-at-del-mar-fairgrounds,,,,0,,,,,,,,,,,,,,
Denver,Auraria Campus,,CO,US,2020-09-28,,,,,,,Students for a Democratic Society,"for defunding and disarming Auraria Campus Police, against racism",1,protest,0,0,0,0,1,1,,,1,Denver SDS rallies to defund campus police | Fight Back! (fightbacknews.org),,,,,,,,,,,,,,,,,,
Duluth,Leif Erickson Park,,MN,US,2020-09-28,count video,30,,40,,,Minnesota DFL,for Democratic candidates for office,1,rally,,,,,1,1,,1,1,https://kbjr6.com/2020/09/28/dfl-candidates-rally-base-during-duluth-campaign-stop/,https://kbjr6.com/2020/09/28/dfl-candidates-rally-base-during-duluth-campaign-stop/,,,,,,,,,,,,,,,,,
Eugene,University Park,,OR,US,2020-09-28,over 200,200,,200,,,Black Unity,against racism,1,protest,0,0,0,0,1,1,,,1,15th week of antiracist protests sees counter-protesters becoming more confrontational | News | dailyemerald.com,,,,,,,,,,,,,,,,,,
Evans,Evans Towne Center Park,,GA,US,2020-09-28,,,,,,,general protesters,for Natalie Paine for district attorney,2,rally,0,0,0,0,1,1,,,1,https://www.augustachronicle.com/story/news/politics/elections/2020/09/28/gov-kemp-rallies-evans-gop-in-augusta-da-election/114595520/,,,feat. Gov. Brian Kemp,0,,,,,,,,,,,,,,
Fargo,Fargo Public Schools,,ND,US,2020-09-28,several dozen; more than 30,30,,36,,,parents and children; general protesters,against switch to remote schooling during coronavirus pandemic,0,protest,0,0,0,0,1,1,,1,1,https://www.kvrr.com/2020/09/28/parents-and-students-protest-decision-to-move-to-distance-learning/,https://kfgo.com/2020/09/29/fargo-parents-and-students-protest-district-decision-to-move-to-distance-learning/,https://www.inforum.com/news/education/6681877-Fargo-students-parents-rally-against-distance-learning-We-should-be-in-school,,0,https://www.inforum.com/news/6682357-5-things-to-know-today-Health-Officer-Contact-tracers-Fargo-rally-Locker-rules-Computer-shutdown,,,,,,,,,,,,,
Fort Myers,pedestal where the Robert E. Lee bust used to sit,,FL,US,2020-09-28,count video,10,,15,,,Sons of Confederate Veterans,against removal of Confederate statue,2,rally,0,0,0,0,1,1,,1,1,https://www.winknews.com/2020/09/28/sons-of-confederate-veterans-rally-to-decide-future-of-robert-e-lee-bust/,https://www.news-press.com/picture-gallery/news/2020/09/28/supporters-sons-confederacy-hold-protest-want-city-fort-myers-reverse-decision-robert-e-lee-bust/3565789001/,https://www.news-press.com/story/news/local/2020/09/28/sons-of-confederate-veterans-rally-keep-robert-e-lee-bust-downtown-fort-myers/3562187001/,,0,,,,,,,,,,,,,,
Glen Ellyn,Glenbard District 87 School Board meeting,,IL,US,2020-09-28,count video,40,,60,,,general protesters,for in-person schooling during the coronavirus pandemic,0,rally,,,,,1,1,,1,,https://www.nbcchicago.com/news/local/parents-in-glen-ellyn-district-87-take-part-in-protest-calling-for-in-person-learning/2346107/,,,,,,,,,,,,,,,,,,
Kenosha,Civic Center Park,,WI,US,2020-09-28,,,,,,,general protesters,"against racism, against police violence, for justice for Jacob Blake",1,rally,,,,,1,1,,1,,https://www.cbs58.com/news/we-can-make-the-change-justice-for-jacob-24-hour-peaceful-rally-held-in-kenosha,https://www.news-herald.com/news/ohio/wi-justice-for-jacob-rally-in-kenosha/video_f9be5745-4300-5014-93de-592420bd32a1.html,https://wkow.com/2020/09/27/24-hour-rally-calls-for-justice-for-jacob-blake/,,,,,,,,,,,,,,,,
Lafayette,El Curtola Blvd & Highway 24,,CA,US,2020-09-28,,,,,,,Contra Costa County Patriots,for President Trump,2,demonstration,,,,,1,1,,1,,https://www.sfgate.com/news/bayarea/article/Council-To-Ask-State-To-Remove-Highway-Overpass-16006373.php,,,,1,,,,,,,,,,,,,,
Las Vegas,Lloyd George U.S. Courthouse,,NV,US,2020-09-28,about 50,50,,50,,,National TPS Alliance,"for extension of Temporary Protected Status for immigrants, against separation of immigrant families",1,demonstration,0,0,0,0,1,1,,1,1,https://www.8newsnow.com/news/local-news/tps-holders-fight-to-keep-families-together-hold-demonstration-monday/,https://www.reviewjournal.com/news/politics-and-government/immigration-advocates-rally-in-las-vegas-push-for-legislation-2132221/,,On the Road to Justice bus tour,0,,,,,,,,,,,,,,
Los Angeles,"Farmer John, 3049 E Vernon Ave",,CA,US,2020-09-28,,,,,,,general protesters,"for ban on slaughterhouses and factory farms in California, against animal cruelty",0,vigil,,,,,1,1,,1,,https://losangeles.cbslocal.com/2020/09/28/animal-rights-activists-protest-farmer-john-vernon-slaughterhouse/,,,,,,,,,,,,,,,,,,
Louisville,Jefferson Square Park,,KY,US,2020-09-28,,,,,,,general protesters,antiracism; against police brutality,1,march,5,0,0,0,1,1,,,1,https://www.courier-journal.com/story/news/crime/2020/09/28/lmpd-5-arrested-after-report-assault-during-march-downtown/3569342001/,,,,0,,,,,,,,,,,,,,
Marion,WIlliamson County Courthouse,,MA,US,2020-09-28,about 30,30,,30,,,area residents,for national unity,0,march,0,0,0,0,1,1,,,1,https://www.dailyrepublicannews.com/news/20200930/poshard-leads-peaceful-rally-at-williamson-county-courthouse,,,,0,,,,,,,,,,,,,,
Miami,"Miami-Dade School Board, 1450 NE Second Ave",,FL,US,2020-09-28,,,,,,,teachers,against push to reopen schools during coronavirus pandemic,0,protest,0,0,0,0,1,1,,1,1,https://www.local10.com/news/local/2020/09/29/teachers-protest-corcorans-rush-to-reopen-schools-in-miami-dade-broward/,https://www.miamiherald.com/news/local/education/article246080155.html,,,0,,,,,,,,,,,,,,
Miami,PortMiami,,FL,US,2020-09-28,dozens,24,,24,,,general protesters,against the Centers for Disease Control and Prevention's no-sail order during coronavirus pandemic,0,protest,0,0,0,0,1,1,,,1,https://wsvn.com/news/local/dozens-protest-at-portmiami-for-cdc-to-lift-no-sail-order-against-cruise-lines/,,,,0,,,,,,,,,,,,,,
Middleborough,busy intersection of South Main Street (Route 105) and West Grove Street (Route 28),,MA,US,2020-09-28,about a dozen,12,,12,,,Middleborough Republican Town Committee,"in support of police, for President Trump",2,rally,0,0,0,0,1,1,,1,1,https://www.enterprisenews.com/photogallery/WL/20200929/NEWS/929009998/PH/1,https://www.enterprisenews.com/photogallery/WL/20200929/NEWS/929009998/PH/1,,,0,,,,,,,,,,,,,,
Murphysboro,downtown,,IL,US,2020-09-28,,2,,2,,,general protesters,for unity and love,0,march,0,0,0,0,1,1,,,1,https://www.kfvs12.com/2020/09/28/former-us-congressman-glenn-poshard-wife-march-different-southern-ill-courthouses/,,,former US Congressman Glenn Poshard and wife,0,,,,,,,,,,,,,,
New Hill,a farm in southwestern Wake County called Finnigan's Run Farm,,NC,US,2020-09-28,,,,,,,"Wake County Republicans, activists, Trump supporters",for President Trump,2,rally,0,0,0,0,1,1,,,1,http://nsjonline.com/article/2020/09/lara-trump-rallies-with-wake-county-republicans/,,,,0,,,,,,,,,,,,,,
New York,Brooklyn,,NY,US,2020-09-28,,,,,,,general protesters,for release from jail of R. Kelly,0,protest,,,,,1,1,,1,,https://www.hotnewhiphop.com/r-kelly-fans-hold-demonstration-in-brooklyn-calling-for-his-freedom-news.118684.html,,,,,,,,,,,,,,,,,,
New York,"Industry City, Brooklyn",,NY,US,2020-09-28,,,,,,,general protesters,against redevelopment of city-owned land at Industry City without public input,0,demonstration,,,,,1,1,,1,,https://www.brooklynpaper.com/steiner-studios-film-hub-sunset-park-plan/,,,,,,,,,,,,,,,,,,
New York,633 3rd Ave,,NY,US,2020-09-28,,,,,,,Abolition Park,against evictions,0,occupation,,,,,0,1,,1,,https://twitter.com/abolitionpark/status/1310625727851778055,,,Living Room Protest,,,,,,,,,,,,,,,
New York,"Carl Schurz Park, Manhattan",,NY,US,2020-09-28,close to 50,50,,50,,,Upper East Side for Black Lives Matter,"against racism, against police violence",1,vigil; march,,,,,0,1,,1,,https://twitter.com/protest_nyc/status/1310721505857335298,https://www.instagram.com/p/CFsXmm2lqTf/,,,,,,,,,,,,,,,,,
New York,"McCarren Park, Brooklyn",,NY,US,2020-09-28,,,,,,,general protesters,"against racism, against police brutality",1,vigil,,,,,0,1,,1,,https://www.bkreader.com/2020/11/02/heres-what-happens-at-the-nightly-anti-racist-gathering-in-mccarren-park/,,,,,,,,,,,,,,,,,,
New York,to Governor Cuomo's Manhattan office,,NY,US,2020-09-28,"200 strong; about 1,000",200,,1000,,,Fox Lifestyle Hospitality,for relaxation of COVID-related restrictions on restaurants in New York City,0,march,,,,,0,1,,1,,https://gritdaily.com/nyc-restaurant-owners-and-staff-march-to-demand-gov-cuomo-ease-dining-rules-ahead-of-winter/,https://www.ntd.com/nyc-restaurants-march-for-survival_512665.html,,,,,,,,,,,,,,,,,
Old Town,Old Town Park,,ME,US,2020-09-28,count video,15,,15,,,Penobscot Nation,"against pollution of Penobscot River by Juniper Ridge Landfill, for environmental protection, for indigenous peoples' rights",1,protest,0,0,0,0,1,1,,1,1,https://www.wabi.tv/2020/09/28/penobscot-nation-holds-protest-in-old-town-over-river-waste-dumping/,https://www.wabi.tv/2020/09/28/penobscot-nation-holds-protest-in-old-town-over-river-waste-dumping/,,,,,,,,,,,,,,,,,
Overland Park,Center for Women's Health,,KS,US,2020-09-28,,,,,,,40 Days for Life,against abortion rights,2,vigil,,,,,1,1,,1,,http://theleaven.org/co-founder-of-40-days-for-life-campaign-leads-rally/,,,,,,,,,,,,,,,,,,
Peoria,"Planned Parenthood, 2709 Knoxville Ave",,IL,US,2020-09-28,,,,,,,40 Days for Life,against abortion rights,2,vigil,,,,,1,1,,1,,https://www.pjstar.com/photogallery/IP/20201028/PHOTOGALLERY/102809998/PH/1,,,,,,,,,,,,,,,,,,
Plymouth,"Plymouth-Canton Community Schools Board of Education, 454 S Harvey St",,MI,US,2020-09-28,approximately 50,50,,50,,,general protesters,for return to full-time in-person schooling during coronavirus pandemic,0,protest,0,0,0,0,1,1,,1,1,https://www.hometownlife.com/story/news/2020/09/28/parents-favor-face-face-learning-protest/3560588001/,https://www.hometownlife.com/story/news/2020/09/28/parents-favor-face-face-learning-protest/3560588001/,,,,,,,,,,,,,,,,,
Portland,Kenton Park; Portland Police Association,,OR,US,2020-09-28,about 150,150,,150,,,general protesters,"against racism, for abolishing police",1,march,24,0,1,1,1,1,,1,,https://www.oregonlive.com/portland/2020/09/portland-police-move-in-before-planned-protest-march-begins-seize-shields-and-signs-make-arrests-live-updates.html,https://www.kob.com/national-news/protesters-clash-with-police-hurling-rocks-24-arrested/5877808/?cat=600,https://www.usatoday.com/story/news/nation/2020/09/29/portland-police-stop-protest-march-arrest-24-officer-hospitalized/3570629001/,,1,https://www.oregonlive.com/portland/2020/09/police-move-in-on-protesters-before-n-portland-march-24-arrested-in-demonstration-key-takeaways.html,https://www.oregonlive.com/portland/2020/09/portland-police-move-in-before-planned-protest-march-begins-seize-shields-and-signs-make-arrests-live-updates.html,,https://www.oregonlive.com/portland/2020/09/police-move-in-on-protesters-before-n-portland-march-24-arrested-in-demonstration-key-takeaways.html,,https://www.youtube.com/watch?v=-diwELFCO5s,,,,,,,,
