CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Paterson,Juan Pablo Duarte Plaza,Passaic,NJ,US,2020-02-27,,,,,,,Dominican-Americans,against corruption in elections in the Dominican Republic,0,protest,0,0,0,0,1,1,https://www.northjersey.com/story/news/2020/02/28/dominican-independence-day-marked-protest-paterson-nj/4883847002/,,,,
Portland,SW Fourth Avenue and Jefferson St,Multnomah,OR,US,2020-02-27,about 70,70,,70,,,Extinction Rebellion PDX; climate activists,pro climate change action,1,rally,0,0,0,0,1,1,https://www.kptv.com/news/portland-activists-rally-to-declare-climate-change-emergency/article_2f9994c2-59ea-11ea-bdaa-8f3bfe3fa7a7.html,,,,
Richmond,State Capitol,Richmond,VA,US,2020-02-27,,,,,,,general protestors,for allowing undocumented immigrants to get driver's licenses,1,rally,0,0,0,0,1,1,https://www.wtvr.com/news/virginia-politics/supporters-rally-for-drivers-licenses-for-immigrants-si-se-puede,,,,
San Diego,San Ysidro Border crossing,San Diego,CA,US,2020-02-27,NA,13,,13,,,Doctors for Camp Closures,pro immigration; anti deportation,1,protest,0,0,0,0,1,1,https://fox5sandiego.com/news/border-report/restore-asylum-medical-professionals-protest-migrant-detention-camps/,,,,
Spartanburg,Wofford College,Spartanburg,SC,US,2020-02-27,,,,,,,Bernie Campaign,for Bernie Sanders for president,1,rally,0,0,0,0,1,1,https://www.greenvilleonline.com/story/news/politics/elections/2020/02/29/joe-biden-south-carolina-democratic-primary-tells-crowd-spartanburg-wants-restore-nations-soul/4905241002/,,,,
St. Louis,"Danforth University Center, WashU",St. Louis,MO,US,2020-02-27,around 50,50,,50,,,WUnited,"for expanding mental health services for Washington University students, for demilitarizing campus police",1,rally,0,0,0,0,1,1,https://www.studlife.com/news/2020/03/01/wunited-new-coalition-of-wu-advocacy-groups-rallies-for-a-more-just-campus/,,,,
Tallahassee,Florida People's Advocacy Center to State Capitol,Leon,FL,US,2020-02-27,around 150,150,,150,,,black women and girls; lawmakers,"for empowering Black women and girls, against hairstyle discrimination, for rent control, for reproductive rights, for emergency mental health services",1,march; press conference,0,0,0,0,1,1,https://www.tallahassee.com/story/news/2020/02/27/call-action-black-women-girls-march-florida-capitol/4893404002/,,,,
Washington,,DC,DC,US,2020-02-27,,,,,,,University of California students,support cost of living adjustment for graduate student workers,0,protest,0,0,0,0,1,1,https://www.dailycal.org/2020/03/01/uc-participation-protest-conference-interrupted-by-cola-protesters/,,,,
Atlanta,Indian Consulate,Fulton,GA,US,2020-02-28,estimated 80,80,,80,,,general protestors,against anti-Muslim violence in India,0,protest,0,0,0,0,1,1,https://www.aljazeera.com/news/2020/02/hundreds-rally-cities-anti-muslim-violence-delhi-200229223719285.html,,,,
Berkeley,Sproul Plaza,Alameda,CA,US,2020-02-28,NA,50,,50,,,student protestors,support cost of living adjustment for graduate student workers,0,protest,0,0,0,0,1,1,https://www.dailycal.org/2020/03/02/students-rally-on-sproul-plaza-for-cost-of-living-adjustment-reopened-bargaining/,,,,
Blountville,Tri-Cities Airport hangar,Sullivan,TN,US,2020-02-28,,,,,,,Bloomberg campaign,for Mike Bloomberg for president,1,rally,0,0,0,0,1,1,https://www.johnsoncitypress.com/Politics/2020/02/28/Bloomberg-brings-message-of-unity.html,,,,
Blountville,Tri-Cities Airport hangar,Sullivan,TN,US,2020-02-28,,,,,,,Trump supporters,for President Trump,2,counter-protest,0,0,0,0,0,1,https://www.johnsoncitypress.com/Politics/2020/02/28/Bloomberg-brings-message-of-unity.html,,,,
Boise,State Capitol rotunda,Ada,ID,US,2020-02-28,over 100,100,,100,,,high school students; middle school students,pro transgender rights,1,protest,0,0,0,0,1,1,https://www.idahopress.com/news/local/students-rally-for-transgender-rights-at-capitol/article_02156a3f-60a0-54b2-81b6-41534ff319be.html,,,,
Chicago,Indian Consulate,Cook,IL,US,2020-02-28,NA,100,,100,,,general protestors,against anti-Muslim violence in India,1,protest,0,0,0,0,1,1,https://www.aljazeera.com/news/2020/02/hundreds-rally-cities-anti-muslim-violence-delhi-200229223719285.html,,,,
Chicago,City Hall,Cook,IL,US,2020-02-28,about 30,30,,30,,,Chicago students,for reinstating a city department of environment to combat heavy pollution in Black and Latino neighborhoods and increase efforts to fight climate change,1,protest,0,0,0,0,0,1,https://chalkbeat.org/posts/chicago/2020/02/28/student-protesters-demand-lightfoot-live-up-to-campaign-promises-on-environmental-protection/,,,,
Clarksville,Old Glory Distilling Co.,Montgomery,TN,US,2020-02-28,hundreds,200,,200,,,Bloomberg campaign,for Mike Bloomberg for president,1,rally,0,0,0,0,1,1,https://www.theleafchronicle.com/story/news/2020/02/28/mike-bloomberg-rally-200-gather-speech-clarksville/4881268002/,,,,
Clarksville,Old Glory Distilling Co.,Montgomery,TN,US,2020-02-28,a few dozen,36,,36,,,Trump supporters,for President Trump,2,counter-protest,0,0,0,0,0,1,https://www.theleafchronicle.com/story/news/2020/02/28/mike-bloomberg-rally-200-gather-speech-clarksville/4881268002/,,,,
Detroit,Coleman A Young Municipal Center,Wayne,MI,US,2020-02-28,about 70,70,,70,,,Call 'Em Out,oppose tax hike,0,protest,0,0,0,0,1,1,https://www.detroitnews.com/story/news/local/detroit-city/2020/02/28/protesters-call-duggan-mayor-pay-back-overtaxed-detroiters/4885105002/,,,,
Durham,Duke University Chapel,Durham,NC,US,2020-02-28,NA,60,,60,,,Duke Graduate Student Union,greater protection against harassment; seek fair contract; seek dental care,0,protest,0,0,0,0,1,1,https://www.dukechronicle.com/article/2020/03/duke-graduate-students-protest-dental-coverage-harassment-policies,,,,
Harrison,Allegheny Technologies Inc. ,Allegheny,PA,US,2020-02-28,about 75,75,,75,,,United Steelworkers,for fair contract for steel workers,0,protest,0,0,0,0,1,1,https://triblive.com/local/valley-news-dispatch/harrison-steelworkers-rally-ahead-of-contracts-end-with-allegheny-technologies/,,,,
Mobile,Stewart Memorial CME Church,Mobile,AL,US,2020-02-28,,,,,,,Poor Peoples' Campaign,"for racial justice, against poverty and economic inequality",1,rally,0,0,0,0,1,1,https://www.al.com/politics/2020/02/drive-this-agenda-into-the-heart-of-this-nation-poor-peoples-campaign-rallies-in-mobile.html,,,,
New York,Indian Consulate,New York,NY,US,2020-02-28,nearly 300,300,,300,,,Alliance for Justice and Accountability; Indian American Muslim Council; South Asia Solidarity Initiative; Equality Labs,opposed to Muslim violence in India,1,protest,0,0,0,0,1,1,https://www.aljazeera.com/news/2020/02/hundreds-rally-cities-anti-muslim-violence-delhi-200229223719285.html,,,,
North Charleston,North Charleston Coliseum,,SC,US,2020-02-28,"more than 13,000",13000,,13000,,,Trump campaign,for President Trump,2,rally,0,0,0,0,1,1,https://www.foxnews.com/politics/trump-rallies-in-north-charleston-on-eve-of-south-carolina-primary,https://www.postandcourier.com/politics/at-sc-rally-donald-trump-says-dems-are-making-coronavirus-their-new-hoax/article_fda23c54-5a4c-11ea-9d9b-6b4332419abb.html,,feat. President Trump,https://www.wbtv.com/2020/02/28/trump-holding-rally-n-charleston-ahead-sc-democratic-primary/
Philadelphia,District Attorney's Office,Philadelphia,PA,US,2020-02-28,about 30,30,,30,,,supporters of Mumia Abu-Jamal,seek retrial for convict,1,protest,0,0,0,0,1,1,https://www.inquirer.com/news/mumia-abu-jamal-supreme-court-order-rally-district-attorney-larry-krasner-20200229.html,,,,
Salt Lake City,Wallace F Bennett Federal Building,Salt Lake,UT,US,2020-02-28,estimated 1000,1000,,1000,,,Salt Lake Education Association,increase public school funding,0,protest,0,0,0,0,1,1,https://www.deseret.com/utah/2020/2/28/21157865/walk-out-teachers-salt-lake-education-association-members,,,,
San Francisco,Indian Consulate,San Francisco,CA,US,2020-02-28,about 100,100,,100,,,general protestors,against anti-Muslim violence in India,1,protest,0,0,0,0,1,1,https://www.aljazeera.com/news/2020/02/hundreds-rally-cities-anti-muslim-violence-delhi-200229223719285.html,,,,
Spartanburg,Wofford College,Spartanburg,SC,US,2020-02-28,,,,,,,Biden Campaign,for Joe Biden for president,1,rally,0,0,0,0,1,1,https://www.greenvilleonline.com/story/news/politics/elections/2020/02/29/joe-biden-south-carolina-democratic-primary-tells-crowd-spartanburg-wants-restore-nations-soul/4905241002/,,,,
Washington,"FAA Headquarters, Hancock Park",DC,DC,US,2020-02-28,,,,,,,hobby drone owners,anti FAA drone regulations,1,protest,0,0,0,0,1,1,https://valleyadvocate.com/2020/02/27/local-drone-pilots-organize-national-protest-against-faa-rule-changes-citing-privacy-and-expense-concerns/,,,,
Berkeley,Gilman St homeless encampment to Berkeley City Hall,Alameda,CA,US,2020-02-29,,,,,,,community protestors,pro-animal rights; pro-climate change action,1,protest,0,0,0,0,1,1,https://www.dailycal.org/2020/03/02/green-new-city-rally-marches-to-berkeley-city-hall-for-animal-rights-climate-action-housing/,,,,
Boise,,Ada,ID,US,2020-02-29,,,,,,,Warren supporters,for Elizabeth Warren for president,1,rally,0,0,0,0,1,1,https://www.kivitv.com/news/idahoans-take-to-the-streets-in-support-of-their-political-affiliations,,,,
Boise,Capitol Building to Ann Morrison Park,Ada,ID,US,2020-02-29,,,,,,,Bernie supporters,for Bernie Sanders for president,1,rally,0,0,0,0,0,1,https://www.kivitv.com/news/idahoans-take-to-the-streets-in-support-of-their-political-affiliations,,,,
Boise,,Ada,ID,US,2020-02-29,,,,,,,MAGA Girls,for President Trump,2,rally,0,0,0,0,0,1,https://www.kivitv.com/news/idahoans-take-to-the-streets-in-support-of-their-political-affiliations,,,,
Bolingbrook,,Will,IL,US,2020-02-29,,,,,,,Trump supporters,for President Trump,2,rally,0,0,0,0,1,1,https://www.theherald-news.com/lists/2020/03/02/089035aefd424ad895a4a81dd096ab26/index.xml?page=5,,,,
Broomfield,Mamie Doud Eisenhower Public Library,Boulder,CO,US,2020-02-29,about 100,100,,100,,,community protestors,"against program involving drag queens reading books to children in public libraries, against LGBTQ+ rights",2,protest,0,0,0,0,1,1,https://www.broomfieldenterprise.com/2020/02/29/broomfields-drag-queen-story-time-met-with-support-protest/,,,,
Brownsville,,Cameron ,TX,US,2020-02-29,,,,,,,Frontera Progressives,anti-CBP; anti-ICE,1,protest,0,0,0,0,1,1,https://www.brownsvilleherald.com/news/local/immigration-advocates-plan-during-charro-days/article_c7067f0c-5a74-11ea-90a8-1bc30e118450.html,,,,
Denton,Denton Police Department,Denton,TX,US,2020-02-29,dozens,24,,24,,,community activists; family members,"for justice for Darius Tarver, against police brutality, against racism, for police transparency and accountability",1,protest,0,0,0,0,1,1,https://www.ntdaily.com/protestors-rally-for-darius-tarver-footage-in-front-of-denton-police-department/,,,,
Joliet,Larkin Avenue and Jefferson St,Will,IL,US,2020-02-29,about 30,30,,30,,,Trump supporters,for President Trump,2,rally,0,0,0,0,1,1,https://www.theherald-news.com/lists/2020/03/02/089035aefd424ad895a4a81dd096ab26/index.xml?page=5,,,,
Madison,Truax Air Base ,Dane,WI,US,2020-02-29,around 500,500,,500,,,Safe Skies Clean Water-Wisconsin,"against placement of F-35 fighter jets at Truax Field by the U.S. Air Force, against soil and water pollution, against environmental racism, for peace",1,protest,0,0,0,0,1,1,https://www.channel3000.com/hundreds-march-against-f-35-fighter-jets/,,,,
Monticello,Indiana Beach,White,IN,US,2020-02-29,dozens,24,,24,,,community members,save Indiana Beach,0,protest,0,0,0,0,1,1,https://www.wishtv.com/news/indiana-news/dozens-gather-at-indiana-beach-to-rally/,https://www.facebook.com/events/493554454652637/,,,
Salisbury,Goodrich dairy farm,Addison,VT,US,2020-02-29,dozens,24,,24,,,farm workers,against wage theft from farm workers,0,protest,0,0,0,0,1,1,https://www.mychamplainvalley.com/news/local-news/farm-workers-protest-violence-and-stolen-wages-migrant-justice-pickets-dairy-farm-over-abuse/,,,,
San Francisco,Chinatown,San Francisco,CA,US,2020-02-29,hundreds,200,,200,,,Chinese-American community,"against anti-Asian discrimination in response to the coronavirus pandemic, against racism and xenophobia",1,march,0,0,0,0,1,1,https://www.sfgate.com/coronavirus/article/hundreds-march-chinatown-coronavirus-rumors-Wiener-15096931.php,,,,
Virginia Beach,Virginia Wesleyan University parking lot,Virginia Beach,VA,US,2020-02-29,,,,,,,Bernie Campaign,for Bernie Sanders for president,1,rally,0,0,0,0,1,1,https://www.pilotonline.com/government/elections/vp-nw-trump-supporter-sanders-rally-tackle-20200302-bkpl7udq4zasvlcfif2andldj4-story.html,,,,
Virginia Beach,Virginia Wesleyan University parking lot,Virginia Beach,VA,US,2020-02-29,,,,,,,Trump supporters,for President Trump,2,counter-protest,0,1,0,0,0,1,https://www.pilotonline.com/government/elections/vp-nw-trump-supporter-sanders-rally-tackle-20200302-bkpl7udq4zasvlcfif2andldj4-story.html,,,,
