id,date,url,headline,abstract,lead_paragraph,type_of_material,section_name,blm,black lives matter,police brutality,defund police,blue lives matter,George Floyd,Breonna Taylor,Tyre Nichols,Eric Garner,Ahmaud Arbery,Tamir Rice
09fa945d-5b6c-504e-9ba1-9f1ecf7d530c,2020-12-17,https://www.nytimes.com/2020/12/17/magazine/poem-american-income.html,Poem: American Income,George Floyd. Eric Garner. A poem that speaks to it all.,"Some days you feel like this. Maybe after watching the news that George Floyd was killed. Remembering that Eric Garner, too, could not breathe on an American street, under the hold of American police. And you wonder what poetry says to any of this. Afaa Michael Weaver’s “American Income” is a kind of answer. A noticing of it all, how sometimes it feels that your suffering is the path to someone else’s enlightenment, how sometimes, under the weight of it all, you fail where you would rather love. Or, as Weaver says of Black men, sometimes we keep “the weeping heads of gods in their eyes.”",News,Magazine,False,False,False,False,False,True,False,False,True,False,False
0e467416-c4ad-525d-b9fb-be09645c6004,2020-12-29,https://www.nytimes.com/2020/12/28/us/breonna-taylor-statue-vandalized.html,"Weeks-Old Statue of Breonna Taylor Is Battered in Oakland, Calif.","The vandalism of the ceramic sculpture of Ms. Taylor near City Hall is under investigation, the police said.","The clay took several months for a Bay Area sculptor to shape with his hands into a likeness of Breonna Taylor, which he finished with a dark brown satin glaze.",News,U.S.,False,False,False,False,False,False,True,False,False,False,False
12091502-d7fd-5f4e-ae99-580c367d15dd,2020-12-10,https://www.nytimes.com/2020/12/10/business/us-corporations-say-theyll-hire-one-million-black-workers-in-the-next-decade.html,U.S. corporations say they’ll hire one million Black workers in the next decade.,"Jarred by the death of George Floyd and the issues of racial injustice raised in its wake, the chief executives of three dozen companies are starting an initiative to provide a million jobs for Black workers in the next decade.","Jarred by the death of George Floyd and the issues of racial injustice raised in its wake, the chief executives of three dozen companies are starting an initiative to provide a million jobs for Black workers in the next decade.",News,Business Day,False,False,False,False,False,True,False,False,False,False,False
34c956b0-ff6e-59c7-8ebb-550a6046da27,2020-12-16,https://www.nytimes.com/2020/12/16/sports/year-pandemic-social-justice.html,A Year When Even Sports Wasn’t an Escape,"Social activism and the pandemic dominated 2020, and the sports world responded in kind.","In early May the ascendant tennis star Naomi Osaka declared on Twitter, “I’m done being shy.” Weeks later, after speaking out against police brutality following the killing of George Floyd, she addressed critics on social media who were suggesting in no uncertain terms that she stick to sports.",News,Sports,False,False,True,False,False,True,False,False,False,False,False
5b07c644-22b7-5e2c-9505-ad0c756c5d72,2020-12-31,https://www.nytimes.com/2020/12/30/us/minneapolis-police-shooting.html,Minneapolis Police Fatally Shoot Man During Traffic Stop,It was the first killing by a Minneapolis officer since George Floyd’s death in May. The chief said witnesses indicated that the man had fired first.,"A Minneapolis police officer killed a man in an exchange of gunfire during a traffic stop on Wednesday evening, the police chief said, the first killing by a member of the department since George Floyd’s death in May. Protesters quickly descended on the snow-covered scene, and city officials begged them not to revive the unrest that left parts of the city aflame in the spring.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
9ee825ba-4089-54d6-9f16-3f983a36c82f,2020-12-23,https://www.nytimes.com/2020/12/22/us/columbus-ohio-shooting.html,Columbus Police Kill Black Man Weeks After Protests Against Brutality,"“Our community is exhausted,” said the mayor of the Ohio capital, which is still reeling from the fatal shooting of Casey Goodson Jr.","A police officer fatally shot a Black man early Tuesday in Columbus, Ohio, three weeks after a county sheriff’s deputy killed a Black man in the state capital, which ignited a round of protests against police brutality.",News,U.S.,False,False,True,False,False,False,False,False,False,False,False
c545fda2-6739-5d99-972f-4aa57d5f687d,2020-12-14,https://www.nytimes.com/2020/12/14/sports/baseball/cleveland-name-change.html,"Cleveland Makes Name Removal Official, Saying It Is ‘Moving Forward’",The baseball team’s process is being lauded by many rights groups for its thoughtful reconsideration of the name “Indians.”,"Over the summer, while the country was still roiled by protests over the death of George Floyd at the hands of the police, the Cleveland Indians began to investigate a name change. The team had been known as the Indians since 1915, but after years of protest and criticism over a name that was deemed by many to be racist, it said the time was right to determine whether the name was still appropriate.",News,Sports,False,False,False,False,False,True,False,False,False,False,False
c813f67f-40f4-5449-be6f-04348a624d05,2020-12-29,https://www.nytimes.com/2020/12/29/us/louisville-officer-fired-jaynes-breonna-taylor.html,Louisville Officer Who Shot Breonna Taylor Will Be Fired,"Detective Myles Cosgrove will be terminated along with Detective Joshua Jaynes, who was involved in planning the deadly raid.","The Louisville police officer who fired the shot that killed Breonna Taylor, a Black emergency room technician whose death set off a wave of protests on American streets, was told on Tuesday that the department was moving to oust him from the force, as was a second officer who obtained a judge’s approval for the poorly planned nighttime raid on her home.",News,U.S.,False,False,False,False,False,False,True,False,False,False,False
cf10cc4a-4995-528d-990a-5276e900cf49,2020-12-31,https://www.nytimes.com/2020/12/30/us/louisville-breonna-taylor-police-officers.html,"After Breonna Taylor Case, Louisville Police Face Precarious Next Chapter","An interim police chief has nearly finished her work, and the city is at a crossroads. Will a department handling one of the nation’s most controversial police shootings win back the city’s trust?","LOUISVILLE, Ky. — The news conference on a Friday afternoon in March was brief and opaque. The Louisville police chief said officers serving a drug warrant at an apartment had been met with gunfire. An officer had been shot and a woman had been killed, the chief said, and a man inside had been charged with trying to murder a police officer.",News,U.S.,False,False,False,False,False,False,True,False,False,False,False
d9e5db-676d-534b-9682-df2da0030189,2020-12-28,https://www.nytimes.com/video/us/100000007348445/breonna-taylor-death-cops.html,How the Police Killed Breonna Taylor,"None of the police officers who raided Breonna Taylor’s home used body cameras, impeding the public from a full understanding of what happened. The Times’s visual investigation team built a 3-D model of the scene and pieced together critical sequences of events to show how poor planning and shoddy police work led to a fatal outcome.","None of the police officers who raided Breonna Taylor’s home used body cameras, impeding the public from a full understanding of what happened. The Times’s visual investigation team built a 3-D model of the scene and pieced together critical sequences of events to show how poor planning and shoddy police work led to a fatal outcome.",Video,U.S.,False,False,False,False,False,False,True,False,False,False,False
070006b8-5dbc-53c8-8adf-8dfc5b2fbd43,2020-04-13,https://www.nytimes.com/2020/04/13/t-magazine/act-up-members.html,12 People on Joining ACT UP: ‘I Went to That First Meeting and Never Left’,"A dozen participants of the pioneering AIDS activist group, including Larry Kramer and Peter Staley, on the moment they decided to take action.","It’s been 33 years since ACT UP — the AIDS Coalition to Unleash Power, a direct action group made up of men and women united in their fury at the lack of response from the government and pharmaceutical industry to the AIDS crisis beginning in the 1980s — took to Wall Street on March 24, 1987, to protest public apathy about and medical profiteering from the epidemic. Since that day, much has changed: how we think about grass-roots organizing, the ways in which community among marginalized groups is cultivated and fostered, the life expectancy and treatment of people living with H.I.V. and AIDS. While many of the issues the group labored to address also persist, ACT UP has created an indelible blueprint for on-the-ground activism that has paved the way both for other movements, including Black Lives Matter and Occupy Wall Street, and for subsequent generations of L.G.B.T.Q. people to continue to fight, unrelentingly, for justice.",News,T Magazine,False,True,False,False,False,False,False,False,False,False,False
72250553-9e54-5bdc-ac7b-bc33d6df039f,2020-04-06,https://www.nytimes.com/2020/04/06/obituaries/john-g-davies-dead.html,"John G. Davies, Rodney King Judge and Olympic Medalist, Dies at 90","A record-breaking swimmer, he was credited with helping to prevent further rioting for his handling of the second trial of four police officers.","Judge John G. Davies, an Olympic swimming gold medalist whose discipline, independence and Down Under drollery was credited with helping to prevent more riots in Los Angeles after he presided over the second trial of four officers in the Rodney King police brutality case, died on March 24 in Pasadena. He was 90.",Obituary (Obit),Obituaries,False,False,True,False,False,False,False,False,False,False,False
