id,type,section,date,headline,url,category,lead_paragraph,Black Lives Matter,BLM,Police Brutality,George Floyd,Breonna Taylor,Tyrel Nichols,Ahmaud Abery,Blue Lives Matter
uk-black-lives-matter-activists-not-behind-attempt-to-use-name-for-political-party,article,world,2020-10-27,uk blm affiliate not behind attempt to use name for political party,https://www.theguardian.com/world/2020/oct/27/uk-black-lives-matter-activists-not-behind-attempt-to-use-name-for-political-party,News,activists from black lives matter’s uk affiliate have said they were not behind an attempt to register the name as a new uk political party.,False,True,False,False,False,False,False,False
black-lives-matter-everywhere-support-endsars-nigeria,article,commentisfree,2020-10-16,black lives matter everywhere. that's why the world should support the #endsars movement | chibundu onuzo,https://www.theguardian.com/commentisfree/2020/oct/16/black-lives-matter-everywhere-support-endsars-nigeria,Opinion,"last sunday, wearing a face shield, a protective mask and a waist-pouch full of hand sanitiser, i stood in front of the nigerian high commission in london with hundreds of fellow nigerians. we held up placards, raised our fists and chanted: “end sars,” over and over again.",False,False,False,False,False,False,False,False
george-floyd-derek-chauvin-black-lives-matter-trial-joe-biden-covid-coronavirus-live,liveblog,us-news,2021-03-09,georgia republicans advance sweeping new restrictions on voting – as it happened,https://www.theguardian.com/us-news/live/2021/mar/08/george-floyd-derek-chauvin-black-lives-matter-trial-joe-biden-covid-coronavirus-live,News,"class=""block-time published-time""> ime datetime=""2021-03-09t00:58:22.612z"">12.58am pan class=""timezone"">gmtpan>ime>",False,False,False,False,False,False,False,False
gregg-popovich-legacy-ally-activism-injustice-racism,article,sport,2022-03-12,gregg popovich’s biggest win was making america confront uncomfortable truths | etan thomas,https://www.theguardian.com/sport/2022/mar/12/gregg-popovich-legacy-ally-activism-injustice-racism,Sport,"with san antonio’s 104-102 victory over the utah jazz on saturday night, longtime spurs coach gregg popovich recorded his 1,336th regular-season win to pass don nelson for the most in nba history.",False,False,False,False,False,False,False,False
leila-hassan-howe-black-power-london-revolution-black-lives-matter,article,society,2020-10-08,leila hassan howe: ‘my life was made hell. you’d just hear a tirade against immigrants’,https://www.theguardian.com/society/2020/oct/08/leila-hassan-howe-black-power-london-revolution-black-lives-matter,News,"on monday 2 march 1981, leila hassan howe led a 20,000-person march through the streets of london. it was designed, she said, to “cause maximum disruption” and so, for eight hours, on a working day, the protesters marched; when they stopped the traffic on blackfriars bridge the police were so angry they tried to end it there. when they continued down fleet street – then synonymous with the british media – hassan howe says that “people were throwing banana skins at us”. yet neither the police nor overt racism in the home of the press could stop them.",False,False,False,False,False,False,False,False
i-have-a-lot-of-resentment-patrisse-cullors-on-co-founding-black-lives-matter-the-backlash-and-why-the-police-must-go,article,world,2022-02-28,"‘i have a lot of resentment’: patrisse cullors on co-founding black lives matter, the backlash – and why the police must go",https://www.theguardian.com/world/2022/feb/28/i-have-a-lot-of-resentment-patrisse-cullors-on-co-founding-black-lives-matter-the-backlash-and-why-the-police-must-go,News,"“you’re gonna make me cry,” patrisse cullors warns when i ask how she feels about being criticised by other black people. then the co-founder of black lives matter (blm) turns away from the webcam and starts to sob, hand to her mouth. “i’m crying because i was prepared for rightwing attacks. i wasn’t prepared for black people to attack me. and i think that’s probably the hardest thing in this position, to lose your own people. the people that you love the most, the people that you do this work for. the human being feels betrayed, the leader feels like: ‘yeah, welcome to black leadership. this is the fucking hazing.’”",True,False,False,False,False,False,False,False
black-lives-matter-photographer-misan-harriman-becomes-southbank-centre-chair,article,culture,2021-05-20,black lives matter photographer becomes southbank centre chair,https://www.theguardian.com/culture/2021/may/20/black-lives-matter-photographer-misan-harriman-becomes-southbank-centre-chair,Arts,a former city headhunter turned photographer who took one of the defining pictures from  last year’s black lives matter protests in london has been appointed chair of britain’s largest arts centre.,True,False,False,False,False,False,False,False
black-lives-matter-palestinian-struggle-us-left,article,world,2021-06-16,black lives matter protesters make palestinian struggle their own,https://www.theguardian.com/world/2021/jun/16/black-lives-matter-palestinian-struggle-us-left,News,palestinians and israelis have seen some of the worst violence in years after israeli settlers forcibly expelled palestinian families from their homes in the sheikh jarrah neighborhood in may.,True,False,False,False,False,False,False,False
his-name-is-george-floyd-by-robert-samuels-and-toluse-olorunnipa-review-the-that-shamed-the-us,article,books,2022-05-22,his name is george floyd by robert samuels and toluse olorunnipa review – the murder that shamed the us,https://www.theguardian.com/books/2022/may/22/his-name-is-george-floyd-by-robert-samuels-and-toluse-olorunnipa-review-the-that-shamed-the-us,Arts,"when george floyd was in high school, his teacher bertha dinkins prophetically told the teen: “i want to read about you in the newspaper… that you have made history and done something to change society”. she could never have foretold that floyd would become a household name because the world watched a video of police officer derek chauvin slowly choke him to death with his knee on his neck in 2020.",False,False,False,True,False,False,False,False
first-thing-russian-rouble-crashes-as-sanctions-make-their-mark,article,us-news,2022-02-28,russian rouble crashes as the west's sanctions make their mark | first thing,https://www.theguardian.com/us-news/2022/feb/28/first-thing-russian-rouble-crashes-as-sanctions-make-their-mark,News,good morning.,False,False,False,False,False,False,False,False
trial-george-floyd-murder-minneapolis-three-ex-police-officers,article,us-news,2022-01-24,trial begins of three ex-police officers present at george floyd murder,https://www.theguardian.com/us-news/2022/jan/24/trial-george-floyd-murder-minneapolis-three-ex-police-officers,News,"the bitter arctic blast, which had minnesota temperatures below 0f , didn’t stop protesters from hosting a rally as the three lesser-known police officers accused of involvement in the  killing of george floyd faced their turn in the courtroom.",False,False,False,True,False,False,False,False
why-it-matters-when-black-lives-matter-clothing-is-banned,article,fashion,2020-09-28,why it matters when black lives matter clothing is banned,https://www.theguardian.com/fashion/2020/sep/28/why-it-matters-when-black-lives-matter-clothing-is-banned,Lifestyle,formula one has banned drivers from wearing clothing bearing messages while performing official duties. the decision came after lewis hamilton wore a top at the tuscan grand prix on 13 september that said “arrest the cops who killed breonna taylor”.,True,False,False,False,False,False,False,False
